metric,mean,std,median,q25,q75
T_stop,1200.0,0.0,1200.0,1200.0,1200.0
exact_oracle_match,0.7,0.4701623459816272,1.0,0.0,1.0
stable_train,0.7,0.4701623459816272,1.0,0.0,1.0
blocking_pairs_train,0.3,0.4701623459816272,0.0,0.0,1.0
resolved_fraction_at_stop,0.5708333333333334,0.07447427830234389,0.5833333333333334,0.515625,0.625
test_mean_score,0.6739205471572907,0.012827255308846602,0.6821053297659861,0.6548227210703339,0.6821053297659861
test_welfare,2.6956821886291626,0.05130902123538641,2.7284213190639446,2.6192908842813356,2.7284213190639446
normalized_test_welfare,0.9404029138562082,0.09340101945011416,1.0,0.801343046187361,1.0
