metric,mean,std,median,q25,q75
T_stop,200000.0,0.0,200000.0,200000.0,200000.0
exact_oracle_match,0.16666666666666666,0.3790490217894517,0.0,0.0,0.0
stable_train,0.16666666666666666,0.3790490217894517,0.0,0.0,0.0
blocking_pairs_train,1.5,0.9737945687202026,1.5,1.0,2.0
resolved_fraction_at_stop,0.8506696428571429,0.008297221007749676,0.8504464285714286,0.84375,0.8571428571428571
test_mean_score,0.6410721819862586,0.012067134203226875,0.6416272378249828,0.6270665090800435,0.6526827569267616
test_welfare,5.128577455890069,0.096537073625815,5.133017902599862,5.016532072640348,5.221462055414093
normalized_test_welfare,0.8544349691027612,0.12195368733692788,0.8600445119378951,0.7128898908942924,0.971774546358597
