metric,mean,std,median,q25,q75
T_stop,200000.0,0.0,200000.0,200000.0,200000.0
exact_oracle_match,1.0,0.0,1.0,1.0,1.0
stable_train,1.0,0.0,1.0,1.0,1.0
blocking_pairs_train,0.0,0.0,0.0,0.0,0.0
resolved_fraction_at_stop,0.8360491071428571,0.009059050141541933,0.8370535714285714,0.8314732142857143,0.8420758928571428
test_mean_score,0.6728291234177691,1.1390647892519134e-16,0.6728291234177692,0.6728291234177692,0.6728291234177692
test_welfare,5.382632987342153,9.112518314015307e-16,5.382632987342154,5.382632987342154,5.382632987342154
normalized_test_welfare,1.0,0.0,1.0,1.0,1.0
