metric,mean,std,median,q25,q75
T_stop,200000.0,0.0,200000.0,200000.0,200000.0
exact_oracle_match,0.06666666666666667,0.2537081317024624,0.0,0.0,0.0
stable_train,0.06666666666666667,0.2537081317024624,0.0,0.0,0.0
blocking_pairs_train,2.1,1.1551981469084383,2.0,1.25,2.75
resolved_fraction_at_stop,0.4013392857142856,0.015222877959533984,0.4017857142857143,0.3861607142857143,0.4140625
test_mean_score,0.6386305061433012,0.010971324811775304,0.6416246330034026,0.6315400155725508,0.6454877689225631
test_welfare,5.1090440491464095,0.08777059849420243,5.1329970640272204,5.052320124580406,5.163902151380505
normalized_test_welfare,0.8297587396587794,0.11087914439613439,0.8600181869139738,0.7581003445860288,0.8990600722606518
