replicate,dataset,model,utility
91,finqa,Qwen2.5-Coder-7B-Instruct,0.625
91,finqa,Qwen3-8B,0.7180232558139535
91,finqa,Llama-3.1-8B-Instruct,0.5247093023255814
91,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.6962209302325582
91,finqa,gemma-2-9b-it,0.6293604651162791
91,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8232984293193717
91,medqa,Fin-R1,0.6243455497382199
91,medqa,Llama-3.1-8B-UltraMedical,0.6819371727748691
91,medqa,Qwen2.5-Coder-7B-Instruct,0.49214659685863876
91,medqa,Qwen3-8B,0.7905759162303665
91,medqa,Llama-3.1-8B-Instruct,0.7081151832460733
91,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7264397905759162
91,medqa,gemma-2-9b-it,0.6452879581151832
91,meld,DeepSeek-R1-0528-Qwen3-8B,0.5317997293640054
91,meld,Fin-R1,0.5209742895805142
91,meld,Llama-3.1-8B-UltraMedical,0.42760487144790255
91,meld,Qwen2.5-Coder-7B-Instruct,0.5602165087956699
91,meld,Qwen3-8B,0.5548037889039242
91,meld,Llama-3.1-8B-Instruct,0.5087956698240866
91,meld,NVIDIA-Nemotron-Nano-9B-v2,0.5020297699594046
91,meld,gemma-2-9b-it,0.5426251691474966
91,korbench,DeepSeek-R1-0528-Qwen3-8B,0.54
91,korbench,Fin-R1,0.32266666666666666
91,korbench,Llama-3.1-8B-UltraMedical,0.13066666666666665
91,korbench,Qwen2.5-Coder-7B-Instruct,0.3333333333333333
91,korbench,Qwen3-8B,0.532
91,korbench,Llama-3.1-8B-Instruct,0.23066666666666666
91,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.556
91,korbench,gemma-2-9b-it,0.328
92,math500,DeepSeek-R1-0528-Qwen3-8B,0.9433333333333334
92,math500,Fin-R1,0.8266666666666667
92,math500,Llama-3.1-8B-UltraMedical,0.4866666666666667
92,math500,Qwen2.5-Coder-7B-Instruct,0.7366666666666667
92,math500,Qwen3-8B,0.9266666666666666
92,math500,Llama-3.1-8B-Instruct,0.5466666666666666
92,math500,NVIDIA-Nemotron-Nano-9B-v2,0.93
92,math500,gemma-2-9b-it,0.5533333333333333
92,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.6398104265402843
92,livecodebench,Fin-R1,0.08530805687203792
92,livecodebench,Llama-3.1-8B-UltraMedical,0.1484992101105845
92,livecodebench,Qwen2.5-Coder-7B-Instruct,0.28751974723538704
92,livecodebench,Qwen3-8B,0.688783570300158
92,livecodebench,Llama-3.1-8B-Instruct,0.1579778830963665
92,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.655608214849921
92,livecodebench,gemma-2-9b-it,0.17851500789889416
92,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8888888888888888
92,bbh,Fin-R1,0.6018518518518519
92,bbh,Llama-3.1-8B-UltraMedical,0.3734567901234568
92,bbh,Qwen2.5-Coder-7B-Instruct,0.5771604938271605
92,bbh,Qwen3-8B,0.8564814814814815
92,bbh,Llama-3.1-8B-Instruct,0.5879629629629629
92,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8626543209876543
92,bbh,gemma-2-9b-it,0.6141975308641975
92,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.7221297836938436
92,mmlupro,Fin-R1,0.49750415973377704
92,mmlupro,Llama-3.1-8B-UltraMedical,0.4059900166389351
92,mmlupro,Qwen2.5-Coder-7B-Instruct,0.480865224625624
92,mmlupro,Qwen3-8B,0.6622296173044925
92,mmlupro,Llama-3.1-8B-Instruct,0.46256239600665555
92,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.6955074875207987
92,mmlupro,gemma-2-9b-it,0.5540765391014975
92,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7296511627906976
92,finqa,Fin-R1,0.6976744186046512
92,finqa,Llama-3.1-8B-UltraMedical,0.563953488372093
92,finqa,Qwen2.5-Coder-7B-Instruct,0.6540697674418605
92,finqa,Qwen3-8B,0.7718023255813954
92,finqa,Llama-3.1-8B-Instruct,0.5363372093023255
92,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.7369186046511628
92,finqa,gemma-2-9b-it,0.6700581395348837
92,medqa,DeepSeek-R1-0528-Qwen3-8B,0.81282722513089
92,medqa,Fin-R1,0.6217277486910995
92,medqa,Llama-3.1-8B-UltraMedical,0.68717277486911
92,medqa,Qwen2.5-Coder-7B-Instruct,0.47513089005235604
92,medqa,Qwen3-8B,0.7827225130890052
92,medqa,Llama-3.1-8B-Instruct,0.7081151832460733
92,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7513089005235603
92,medqa,gemma-2-9b-it,0.6295811518324608
92,meld,DeepSeek-R1-0528-Qwen3-8B,0.5588633288227334
92,meld,Fin-R1,0.571041948579161
92,meld,Llama-3.1-8B-UltraMedical,0.4884979702300406
92,meld,Qwen2.5-Coder-7B-Instruct,0.5737483085250338
92,meld,Qwen3-8B,0.5723951285520974
92,meld,Llama-3.1-8B-Instruct,0.5006765899864682
92,meld,NVIDIA-Nemotron-Nano-9B-v2,0.5263870094722598
92,meld,gemma-2-9b-it,0.5602165087956699
92,korbench,DeepSeek-R1-0528-Qwen3-8B,0.544
92,korbench,Fin-R1,0.2906666666666667
92,korbench,Llama-3.1-8B-UltraMedical,0.11066666666666666
92,korbench,Qwen2.5-Coder-7B-Instruct,0.32133333333333336
92,korbench,Qwen3-8B,0.54
92,korbench,Llama-3.1-8B-Instruct,0.20533333333333334
92,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.5653333333333334
92,korbench,gemma-2-9b-it,0.32133333333333336
93,math500,DeepSeek-R1-0528-Qwen3-8B,0.9333333333333333
93,math500,Fin-R1,0.7733333333333333
93,math500,Llama-3.1-8B-UltraMedical,0.44666666666666666
93,math500,Qwen2.5-Coder-7B-Instruct,0.6866666666666666
93,math500,Qwen3-8B,0.9433333333333334
93,math500,Llama-3.1-8B-Instruct,0.51
93,math500,NVIDIA-Nemotron-Nano-9B-v2,0.9466666666666667
93,math500,gemma-2-9b-it,0.5233333333333333
93,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.6398104265402843
93,livecodebench,Fin-R1,0.06635071090047394
93,livecodebench,Llama-3.1-8B-UltraMedical,0.1500789889415482
93,livecodebench,Qwen2.5-Coder-7B-Instruct,0.27488151658767773
93,livecodebench,Qwen3-8B,0.688783570300158
93,livecodebench,Llama-3.1-8B-Instruct,0.18009478672985782
93,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.6808846761453397
93,livecodebench,gemma-2-9b-it,0.1895734597156398
93,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8703703703703703
93,bbh,Fin-R1,0.6018518518518519
93,bbh,Llama-3.1-8B-UltraMedical,0.3765432098765432
93,bbh,Qwen2.5-Coder-7B-Instruct,0.5478395061728395
93,bbh,Qwen3-8B,0.8209876543209876
93,bbh,Llama-3.1-8B-Instruct,0.5802469135802469
93,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8611111111111112
93,bbh,gemma-2-9b-it,0.6126543209876543
93,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.7004991680532446
93,mmlupro,Fin-R1,0.5257903494176372
93,mmlupro,Llama-3.1-8B-UltraMedical,0.40931780366056575
93,mmlupro,Qwen2.5-Coder-7B-Instruct,0.45923460898502494
93,mmlupro,Qwen3-8B,0.6905158069883528
93,mmlupro,Llama-3.1-8B-Instruct,0.4825291181364393
93,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.6921797004991681
93,mmlupro,gemma-2-9b-it,0.5291181364392679
93,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7252906976744186
93,finqa,Fin-R1,0.6962209302325582
93,finqa,Llama-3.1-8B-UltraMedical,0.5552325581395349
93,finqa,Qwen2.5-Coder-7B-Instruct,0.6656976744186046
93,finqa,Qwen3-8B,0.7587209302325582
93,finqa,Llama-3.1-8B-Instruct,0.5450581395348837
93,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.7296511627906976
93,finqa,gemma-2-9b-it,0.6555232558139535
93,medqa,DeepSeek-R1-0528-Qwen3-8B,0.831151832460733
93,medqa,Fin-R1,0.6230366492146597
93,medqa,Llama-3.1-8B-UltraMedical,0.6963350785340314
93,medqa,Qwen2.5-Coder-7B-Instruct,0.49345549738219896
93,medqa,Qwen3-8B,0.8036649214659686
93,medqa,Llama-3.1-8B-Instruct,0.7133507853403142
93,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7225130890052356
93,medqa,gemma-2-9b-it,0.643979057591623
93,meld,DeepSeek-R1-0528-Qwen3-8B,0.489851150202977
93,meld,Fin-R1,0.4912043301759134
93,meld,Llama-3.1-8B-UltraMedical,0.4167794316644114
93,meld,Qwen2.5-Coder-7B-Instruct,0.5358592692828146
93,meld,Qwen3-8B,0.5115020297699594
93,meld,Llama-3.1-8B-Instruct,0.4587280108254398
93,meld,NVIDIA-Nemotron-Nano-9B-v2,0.4709066305818674
93,meld,gemma-2-9b-it,0.5358592692828146
93,korbench,DeepSeek-R1-0528-Qwen3-8B,0.56
93,korbench,Fin-R1,0.34933333333333333
93,korbench,Llama-3.1-8B-UltraMedical,0.144
93,korbench,Qwen2.5-Coder-7B-Instruct,0.3546666666666667
93,korbench,Qwen3-8B,0.552
93,korbench,Llama-3.1-8B-Instruct,0.24
93,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.5973333333333334
93,korbench,gemma-2-9b-it,0.356
94,math500,DeepSeek-R1-0528-Qwen3-8B,0.9666666666666667
94,math500,Fin-R1,0.78
94,math500,Llama-3.1-8B-UltraMedical,0.47
94,math500,Qwen2.5-Coder-7B-Instruct,0.6933333333333334
94,math500,Qwen3-8B,0.9633333333333334
94,math500,Llama-3.1-8B-Instruct,0.5466666666666666
94,math500,NVIDIA-Nemotron-Nano-9B-v2,0.97
94,math500,gemma-2-9b-it,0.48
94,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.6635071090047393
94,livecodebench,Fin-R1,0.07424960505529225
94,livecodebench,Llama-3.1-8B-UltraMedical,0.14375987361769352
94,livecodebench,Qwen2.5-Coder-7B-Instruct,0.30647709320695105
94,livecodebench,Qwen3-8B,0.6856240126382307
94,livecodebench,Llama-3.1-8B-Instruct,0.18641390205371247
94,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.6587677725118484
94,livecodebench,gemma-2-9b-it,0.17377567140600317
94,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8734567901234568
94,bbh,Fin-R1,0.5895061728395061
94,bbh,Llama-3.1-8B-UltraMedical,0.36882716049382713
94,bbh,Qwen2.5-Coder-7B-Instruct,0.5216049382716049
94,bbh,Qwen3-8B,0.8240740740740741
94,bbh,Llama-3.1-8B-Instruct,0.5879629629629629
94,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8425925925925926
94,bbh,gemma-2-9b-it,0.5848765432098766
94,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.6871880199667221
94,mmlupro,Fin-R1,0.480865224625624
94,mmlupro,Llama-3.1-8B-UltraMedical,0.389351081530782
94,mmlupro,Qwen2.5-Coder-7B-Instruct,0.4209650582362729
94,mmlupro,Qwen3-8B,0.6655574043261231
94,mmlupro,Llama-3.1-8B-Instruct,0.4475873544093178
94,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.6622296173044925
94,mmlupro,gemma-2-9b-it,0.5357737104825291
94,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7063953488372093
94,finqa,Fin-R1,0.7078488372093024
94,finqa,Llama-3.1-8B-UltraMedical,0.498546511627907
94,finqa,Qwen2.5-Coder-7B-Instruct,0.6308139534883721
94,finqa,Qwen3-8B,0.7223837209302325
94,finqa,Llama-3.1-8B-Instruct,0.48255813953488375
94,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.7049418604651163
94,finqa,gemma-2-9b-it,0.6627906976744186
94,medqa,DeepSeek-R1-0528-Qwen3-8B,0.81282722513089
94,medqa,Fin-R1,0.6335078534031413
94,medqa,Llama-3.1-8B-UltraMedical,0.6557591623036649
94,medqa,Qwen2.5-Coder-7B-Instruct,0.49214659685863876
94,medqa,Qwen3-8B,0.7971204188481675
94,medqa,Llama-3.1-8B-Instruct,0.6858638743455497
94,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7198952879581152
94,medqa,gemma-2-9b-it,0.6387434554973822
94,meld,DeepSeek-R1-0528-Qwen3-8B,0.5115020297699594
94,meld,Fin-R1,0.5223274695534507
94,meld,Llama-3.1-8B-UltraMedical,0.4316644113667118
94,meld,Qwen2.5-Coder-7B-Instruct,0.5358592692828146
94,meld,Qwen3-8B,0.5493910690121786
94,meld,Llama-3.1-8B-Instruct,0.4546684709066306
94,meld,NVIDIA-Nemotron-Nano-9B-v2,0.4884979702300406
94,meld,gemma-2-9b-it,0.510148849797023
94,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5373333333333333
94,korbench,Fin-R1,0.3
94,korbench,Llama-3.1-8B-UltraMedical,0.11333333333333333
94,korbench,Qwen2.5-Coder-7B-Instruct,0.3333333333333333
94,korbench,Qwen3-8B,0.532
94,korbench,Llama-3.1-8B-Instruct,0.208
94,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.556
94,korbench,gemma-2-9b-it,0.31733333333333336
95,math500,DeepSeek-R1-0528-Qwen3-8B,0.92
95,math500,Fin-R1,0.76
95,math500,Llama-3.1-8B-UltraMedical,0.43666666666666665
95,math500,Qwen2.5-Coder-7B-Instruct,0.6666666666666666
95,math500,Qwen3-8B,0.9266666666666666
95,math500,Llama-3.1-8B-Instruct,0.4533333333333333
95,math500,NVIDIA-Nemotron-Nano-9B-v2,0.94
95,math500,gemma-2-9b-it,0.44666666666666666
95,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.6445497630331753
95,livecodebench,Fin-R1,0.06635071090047394
95,livecodebench,Llama-3.1-8B-UltraMedical,0.15955766192733017
95,livecodebench,Qwen2.5-Coder-7B-Instruct,0.26540284360189575
95,livecodebench,Qwen3-8B,0.6808846761453397
95,livecodebench,Llama-3.1-8B-Instruct,0.2037914691943128
95,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.6635071090047393
95,livecodebench,gemma-2-9b-it,0.18799368088467613
95,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8858024691358025
95,bbh,Fin-R1,0.5864197530864198
95,bbh,Llama-3.1-8B-UltraMedical,0.345679012345679
95,bbh,Qwen2.5-Coder-7B-Instruct,0.5216049382716049
95,bbh,Qwen3-8B,0.8364197530864198
95,bbh,Llama-3.1-8B-Instruct,0.5617283950617284
95,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8503086419753086
95,bbh,gemma-2-9b-it,0.5725308641975309
95,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.7154742096505824
95,mmlupro,Fin-R1,0.4825291181364393
95,mmlupro,Llama-3.1-8B-UltraMedical,0.389351081530782
95,mmlupro,Qwen2.5-Coder-7B-Instruct,0.47420965058236275
95,mmlupro,Qwen3-8B,0.6672212978369384
95,mmlupro,Llama-3.1-8B-Instruct,0.46256239600665555
95,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.6805324459234608
95,mmlupro,gemma-2-9b-it,0.56738768718802
95,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7078488372093024
95,finqa,Fin-R1,0.688953488372093
95,finqa,Llama-3.1-8B-UltraMedical,0.5334302325581395
95,finqa,Qwen2.5-Coder-7B-Instruct,0.6337209302325582
95,finqa,Qwen3-8B,0.7325581395348837
95,finqa,Llama-3.1-8B-Instruct,0.5087209302325582
95,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.7107558139534884
95,finqa,gemma-2-9b-it,0.6424418604651163
95,medqa,DeepSeek-R1-0528-Qwen3-8B,0.7997382198952879
95,medqa,Fin-R1,0.6112565445026178
95,medqa,Llama-3.1-8B-UltraMedical,0.6701570680628273
95,medqa,Qwen2.5-Coder-7B-Instruct,0.48429319371727747
95,medqa,Qwen3-8B,0.7643979057591623
95,medqa,Llama-3.1-8B-Instruct,0.6845549738219895
95,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7041884816753927
95,medqa,gemma-2-9b-it,0.6413612565445026
95,meld,DeepSeek-R1-0528-Qwen3-8B,0.4939106901217862
95,meld,Fin-R1,0.496617050067659
95,meld,Llama-3.1-8B-UltraMedical,0.42219215155615697
95,meld,Qwen2.5-Coder-7B-Instruct,0.5290933694181326
95,meld,Qwen3-8B,0.5196211096075778
95,meld,Llama-3.1-8B-Instruct,0.4749661705006766
95,meld,NVIDIA-Nemotron-Nano-9B-v2,0.489851150202977
95,meld,gemma-2-9b-it,0.5331529093369418
95,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5306666666666666
95,korbench,Fin-R1,0.344
95,korbench,Llama-3.1-8B-UltraMedical,0.12
95,korbench,Qwen2.5-Coder-7B-Instruct,0.328
95,korbench,Qwen3-8B,0.5413333333333333
95,korbench,Llama-3.1-8B-Instruct,0.21866666666666668
95,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.5533333333333333
95,korbench,gemma-2-9b-it,0.33066666666666666
96,math500,DeepSeek-R1-0528-Qwen3-8B,0.9366666666666666
96,math500,Fin-R1,0.75
96,math500,Llama-3.1-8B-UltraMedical,0.43666666666666665
96,math500,Qwen2.5-Coder-7B-Instruct,0.6866666666666666
96,math500,Qwen3-8B,0.9233333333333333
96,math500,Llama-3.1-8B-Instruct,0.5433333333333333
96,math500,NVIDIA-Nemotron-Nano-9B-v2,0.93
96,math500,gemma-2-9b-it,0.45666666666666667
96,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.617693522906793
96,livecodebench,Fin-R1,0.06003159557661927
96,livecodebench,Llama-3.1-8B-UltraMedical,0.14691943127962084
96,livecodebench,Qwen2.5-Coder-7B-Instruct,0.2717219589257504
96,livecodebench,Qwen3-8B,0.665086887835703
96,livecodebench,Llama-3.1-8B-Instruct,0.1990521327014218
96,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.641390205371248
96,livecodebench,gemma-2-9b-it,0.18799368088467613
96,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8904320987654321
96,bbh,Fin-R1,0.6234567901234568
96,bbh,Llama-3.1-8B-UltraMedical,0.37808641975308643
96,bbh,Qwen2.5-Coder-7B-Instruct,0.6141975308641975
96,bbh,Qwen3-8B,0.8209876543209876
96,bbh,Llama-3.1-8B-Instruct,0.5879629629629629
96,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8688271604938271
96,bbh,gemma-2-9b-it,0.6265432098765432
96,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.7088186356073212
96,mmlupro,Fin-R1,0.502495840266223
96,mmlupro,Llama-3.1-8B-UltraMedical,0.415973377703827
96,mmlupro,Qwen2.5-Coder-7B-Instruct,0.4475873544093178
96,mmlupro,Qwen3-8B,0.6788685524126455
96,mmlupro,Llama-3.1-8B-Instruct,0.4825291181364393
96,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.7038269550748752
96,mmlupro,gemma-2-9b-it,0.5391014975041597
96,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7325581395348837
96,finqa,Fin-R1,0.7063953488372093
96,finqa,Llama-3.1-8B-UltraMedical,0.5494186046511628
96,finqa,Qwen2.5-Coder-7B-Instruct,0.6409883720930233
96,finqa,Qwen3-8B,0.7558139534883721
96,finqa,Llama-3.1-8B-Instruct,0.5058139534883721
96,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.7354651162790697
96,finqa,gemma-2-9b-it,0.6395348837209303
96,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8232984293193717
96,medqa,Fin-R1,0.6269633507853403
96,medqa,Llama-3.1-8B-UltraMedical,0.6793193717277487
96,medqa,Qwen2.5-Coder-7B-Instruct,0.46596858638743455
96,medqa,Qwen3-8B,0.7827225130890052
96,medqa,Llama-3.1-8B-Instruct,0.668848167539267
96,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7198952879581152
96,medqa,gemma-2-9b-it,0.6400523560209425
96,meld,DeepSeek-R1-0528-Qwen3-8B,0.5209742895805142
96,meld,Fin-R1,0.4871447902571042
96,meld,Llama-3.1-8B-UltraMedical,0.41136671177266576
96,meld,Qwen2.5-Coder-7B-Instruct,0.5412719891745602
96,meld,Qwen3-8B,0.5345060893098782
96,meld,Llama-3.1-8B-Instruct,0.4884979702300406
96,meld,NVIDIA-Nemotron-Nano-9B-v2,0.4979702300405954
96,meld,gemma-2-9b-it,0.5412719891745602
96,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5573333333333333
96,korbench,Fin-R1,0.37733333333333335
96,korbench,Llama-3.1-8B-UltraMedical,0.112
96,korbench,Qwen2.5-Coder-7B-Instruct,0.372
96,korbench,Qwen3-8B,0.5453333333333333
96,korbench,Llama-3.1-8B-Instruct,0.22533333333333333
96,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.564
96,korbench,gemma-2-9b-it,0.37733333333333335
97,math500,DeepSeek-R1-0528-Qwen3-8B,0.9233333333333333
97,math500,Fin-R1,0.7533333333333333
97,math500,Llama-3.1-8B-UltraMedical,0.41333333333333333
97,math500,Qwen2.5-Coder-7B-Instruct,0.6433333333333333
97,math500,Qwen3-8B,0.9133333333333333
97,math500,Llama-3.1-8B-Instruct,0.5366666666666666
97,math500,NVIDIA-Nemotron-Nano-9B-v2,0.9333333333333333
97,math500,gemma-2-9b-it,0.49333333333333335
97,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.5908372827804107
97,livecodebench,Fin-R1,0.06951026856240126
97,livecodebench,Llama-3.1-8B-UltraMedical,0.1484992101105845
97,livecodebench,Qwen2.5-Coder-7B-Instruct,0.27804107424960506
97,livecodebench,Qwen3-8B,0.65086887835703
97,livecodebench,Llama-3.1-8B-Instruct,0.16903633491311215
97,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.6224328593996841
97,livecodebench,gemma-2-9b-it,0.1579778830963665
97,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8827160493827161
97,bbh,Fin-R1,0.6157407407407407
97,bbh,Llama-3.1-8B-UltraMedical,0.35802469135802467
97,bbh,Qwen2.5-Coder-7B-Instruct,0.5601851851851852
97,bbh,Qwen3-8B,0.8194444444444444
97,bbh,Llama-3.1-8B-Instruct,0.5848765432098766
97,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8595679012345679
97,bbh,gemma-2-9b-it,0.6311728395061729
97,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.6955074875207987
97,mmlupro,Fin-R1,0.4908485856905158
97,mmlupro,Llama-3.1-8B-UltraMedical,0.4176372712146423
97,mmlupro,Qwen2.5-Coder-7B-Instruct,0.4209650582362729
97,mmlupro,Qwen3-8B,0.6788685524126455
97,mmlupro,Llama-3.1-8B-Instruct,0.4459234608985025
97,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.6838602329450915
97,mmlupro,gemma-2-9b-it,0.5424292845257903
97,finqa,DeepSeek-R1-0528-Qwen3-8B,0.7034883720930233
97,finqa,Fin-R1,0.6773255813953488
97,finqa,Llama-3.1-8B-UltraMedical,0.5363372093023255
97,finqa,Qwen2.5-Coder-7B-Instruct,0.627906976744186
97,finqa,Qwen3-8B,0.7238372093023255
97,finqa,Llama-3.1-8B-Instruct,0.5087209302325582
97,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.6947674418604651
97,finqa,gemma-2-9b-it,0.6104651162790697
97,medqa,DeepSeek-R1-0528-Qwen3-8B,0.8036649214659686
97,medqa,Fin-R1,0.6269633507853403
97,medqa,Llama-3.1-8B-UltraMedical,0.662303664921466
97,medqa,Qwen2.5-Coder-7B-Instruct,0.4869109947643979
97,medqa,Qwen3-8B,0.7657068062827225
97,medqa,Llama-3.1-8B-Instruct,0.6819371727748691
97,medqa,NVIDIA-Nemotron-Nano-9B-v2,0.7238219895287958
97,medqa,gemma-2-9b-it,0.6178010471204188
97,meld,DeepSeek-R1-0528-Qwen3-8B,0.530446549391069
97,meld,Fin-R1,0.5399188092016238
97,meld,Llama-3.1-8B-UltraMedical,0.4479025710419486
97,meld,Qwen2.5-Coder-7B-Instruct,0.5669824086603519
97,meld,Qwen3-8B,0.5520974289580515
97,meld,Llama-3.1-8B-Instruct,0.4857916102841678
97,meld,NVIDIA-Nemotron-Nano-9B-v2,0.4871447902571042
97,meld,gemma-2-9b-it,0.5480378890392422
97,korbench,DeepSeek-R1-0528-Qwen3-8B,0.5466666666666666
97,korbench,Fin-R1,0.328
97,korbench,Llama-3.1-8B-UltraMedical,0.12933333333333333
97,korbench,Qwen2.5-Coder-7B-Instruct,0.336
97,korbench,Qwen3-8B,0.54
97,korbench,Llama-3.1-8B-Instruct,0.21733333333333332
97,korbench,NVIDIA-Nemotron-Nano-9B-v2,0.5653333333333334
97,korbench,gemma-2-9b-it,0.3253333333333333
98,math500,DeepSeek-R1-0528-Qwen3-8B,0.9533333333333334
98,math500,Fin-R1,0.77
98,math500,Llama-3.1-8B-UltraMedical,0.43333333333333335
98,math500,Qwen2.5-Coder-7B-Instruct,0.66
98,math500,Qwen3-8B,0.9566666666666667
98,math500,Llama-3.1-8B-Instruct,0.5166666666666667
98,math500,NVIDIA-Nemotron-Nano-9B-v2,0.9566666666666667
98,math500,gemma-2-9b-it,0.5066666666666667
98,livecodebench,DeepSeek-R1-0528-Qwen3-8B,0.627172195892575
98,livecodebench,Fin-R1,0.07424960505529225
98,livecodebench,Llama-3.1-8B-UltraMedical,0.1484992101105845
98,livecodebench,Qwen2.5-Coder-7B-Instruct,0.2812006319115324
98,livecodebench,Qwen3-8B,0.6903633491311216
98,livecodebench,Llama-3.1-8B-Instruct,0.1943127962085308
98,livecodebench,NVIDIA-Nemotron-Nano-9B-v2,0.6492890995260664
98,livecodebench,gemma-2-9b-it,0.18167456556082148
98,bbh,DeepSeek-R1-0528-Qwen3-8B,0.8827160493827161
98,bbh,Fin-R1,0.5817901234567902
98,bbh,Llama-3.1-8B-UltraMedical,0.3472222222222222
98,bbh,Qwen2.5-Coder-7B-Instruct,0.5787037037037037
98,bbh,Qwen3-8B,0.8256172839506173
98,bbh,Llama-3.1-8B-Instruct,0.5493827160493827
98,bbh,NVIDIA-Nemotron-Nano-9B-v2,0.8580246913580247
98,bbh,gemma-2-9b-it,0.5987654320987654
98,mmlupro,DeepSeek-R1-0528-Qwen3-8B,0.7454242928452579
98,mmlupro,Fin-R1,0.4875207986688852
98,mmlupro,Llama-3.1-8B-UltraMedical,0.3910149750415973
98,mmlupro,Qwen2.5-Coder-7B-Instruct,0.46755407653910147
98,mmlupro,Qwen3-8B,0.7121464226289518
98,mmlupro,Llama-3.1-8B-Instruct,0.480865224625624
98,mmlupro,NVIDIA-Nemotron-Nano-9B-v2,0.7371048252911814
98,mmlupro,gemma-2-9b-it,0.5224625623960066
98,finqa,DeepSeek-R1-0528-Qwen3-8B,0.6773255813953488
98,finqa,Fin-R1,0.6700581395348837
98,finqa,Llama-3.1-8B-UltraMedical,0.5392441860465116
98,finqa,Qwen2.5-Coder-7B-Instruct,0.6293604651162791
98,finqa,Qwen3-8B,0.7093023255813954
98,finqa,Llama-3.1-8B-Instruct,0.5087209302325582
98,finqa,NVIDIA-Nemotron-Nano-9B-v2,0.6787790697674418
98,finqa,gemma-2-9b-it,0.5988372093023255
98,medqa,DeepSeek-R1-0528-Qwen3-8B,0.774869109947644
98,medqa,Fin-R1,0.612565445026178
98,medqa,Llama-3.1-8B-UltraMedical,0.6858638743455497
98,medqa,Qwen2.5-Coder-7B-Instruct,0.4476439790575916
98,medqa,Qwen3-8B,0.7552356020942408
