replicate,model,dataset,utility
107,DeepSeek-R1-0528-Qwen3-8B,math500,0.95
107,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6334913112164297
107,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8888888888888888
107,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7104825291181365
107,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7281976744186046
107,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8102094240837696
107,DeepSeek-R1-0528-Qwen3-8B,meld,0.5453315290933695
107,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5373333333333333
107,Fin-R1,math500,0.79
107,Fin-R1,livecodebench,0.09004739336492891
107,Fin-R1,bbh,0.595679012345679
107,Fin-R1,mmlupro,0.47254575707154745
107,Fin-R1,finqa,0.7136627906976745
107,Fin-R1,medqa,0.5850785340314136
107,Fin-R1,meld,0.5399188092016238
107,Fin-R1,korbench,0.31333333333333335
107,Llama-3.1-8B-UltraMedical,math500,0.4633333333333333
107,Llama-3.1-8B-UltraMedical,livecodebench,0.15481832543443919
107,Llama-3.1-8B-UltraMedical,bbh,0.37808641975308643
107,Llama-3.1-8B-UltraMedical,mmlupro,0.3876871880199667
107,Llama-3.1-8B-UltraMedical,finqa,0.5828488372093024
107,Llama-3.1-8B-UltraMedical,medqa,0.7028795811518325
107,Llama-3.1-8B-UltraMedical,meld,0.4776725304465494
107,Llama-3.1-8B-UltraMedical,korbench,0.11466666666666667
107,Qwen2.5-Coder-7B-Instruct,math500,0.6966666666666667
107,Qwen2.5-Coder-7B-Instruct,livecodebench,0.2859399684044234
107,Qwen2.5-Coder-7B-Instruct,bbh,0.5864197530864198
107,Qwen2.5-Coder-7B-Instruct,mmlupro,0.46755407653910147
107,Qwen2.5-Coder-7B-Instruct,finqa,0.6671511627906976
107,Qwen2.5-Coder-7B-Instruct,medqa,0.4895287958115183
107,Qwen2.5-Coder-7B-Instruct,meld,0.5385656292286874
107,Qwen2.5-Coder-7B-Instruct,korbench,0.336
107,Qwen3-8B,math500,0.9433333333333334
107,Qwen3-8B,livecodebench,0.669826224328594
107,Qwen3-8B,bbh,0.8641975308641975
107,Qwen3-8B,mmlupro,0.670549084858569
107,Qwen3-8B,finqa,0.7558139534883721
107,Qwen3-8B,medqa,0.774869109947644
107,Qwen3-8B,meld,0.564276048714479
107,Qwen3-8B,korbench,0.5106666666666667
107,Llama-3.1-8B-Instruct,math500,0.5433333333333333
107,Llama-3.1-8B-Instruct,livecodebench,0.1769352290679305
107,Llama-3.1-8B-Instruct,bbh,0.6080246913580247
107,Llama-3.1-8B-Instruct,mmlupro,0.454242928452579
107,Llama-3.1-8B-Instruct,finqa,0.5319767441860465
107,Llama-3.1-8B-Instruct,medqa,0.6767015706806283
107,Llama-3.1-8B-Instruct,meld,0.5128552097428958
107,Llama-3.1-8B-Instruct,korbench,0.216
107,NVIDIA-Nemotron-Nano-9B-v2,math500,0.9433333333333334
107,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6777251184834123
107,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8780864197530864
107,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.6938435940099834
107,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7354651162790697
107,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.7172774869109948
107,NVIDIA-Nemotron-Nano-9B-v2,meld,0.5115020297699594
107,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.5226666666666666
107,gemma-2-9b-it,math500,0.5166666666666667
107,gemma-2-9b-it,livecodebench,0.17851500789889416
107,gemma-2-9b-it,bbh,0.5756172839506173
107,gemma-2-9b-it,mmlupro,0.5158069883527454
107,gemma-2-9b-it,finqa,0.6598837209302325
107,gemma-2-9b-it,medqa,0.6282722513089005
107,gemma-2-9b-it,meld,0.5615696887686062
107,gemma-2-9b-it,korbench,0.33866666666666667
108,DeepSeek-R1-0528-Qwen3-8B,math500,0.9466666666666667
108,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6461295418641391
108,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8796296296296297
108,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7088186356073212
108,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7238372093023255
108,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8154450261780105
108,DeepSeek-R1-0528-Qwen3-8B,meld,0.5250338294993234
108,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5666666666666667
108,Fin-R1,math500,0.7466666666666667
108,Fin-R1,livecodebench,0.05845181674565561
108,Fin-R1,bbh,0.6080246913580247
108,Fin-R1,mmlupro,0.4908485856905158
108,Fin-R1,finqa,0.7020348837209303
108,Fin-R1,medqa,0.6243455497382199
108,Fin-R1,meld,0.5115020297699594
108,Fin-R1,korbench,0.3293333333333333
108,Llama-3.1-8B-UltraMedical,math500,0.45
108,Llama-3.1-8B-UltraMedical,livecodebench,0.16903633491311215
108,Llama-3.1-8B-UltraMedical,bbh,0.3595679012345679
108,Llama-3.1-8B-UltraMedical,mmlupro,0.3777038269550749
108,Llama-3.1-8B-UltraMedical,finqa,0.5523255813953488
108,Llama-3.1-8B-UltraMedical,medqa,0.7107329842931938
108,Llama-3.1-8B-UltraMedical,meld,0.4330175913396482
108,Llama-3.1-8B-UltraMedical,korbench,0.12933333333333333
108,Qwen2.5-Coder-7B-Instruct,math500,0.6933333333333334
108,Qwen2.5-Coder-7B-Instruct,livecodebench,0.30963665086887837
108,Qwen2.5-Coder-7B-Instruct,bbh,0.5570987654320988
108,Qwen2.5-Coder-7B-Instruct,mmlupro,0.46089850249584025
108,Qwen2.5-Coder-7B-Instruct,finqa,0.6584302325581395
108,Qwen2.5-Coder-7B-Instruct,medqa,0.4803664921465969
108,Qwen2.5-Coder-7B-Instruct,meld,0.5263870094722598
108,Qwen2.5-Coder-7B-Instruct,korbench,0.3253333333333333
108,Qwen3-8B,math500,0.9566666666666667
108,Qwen3-8B,livecodebench,0.688783570300158
108,Qwen3-8B,bbh,0.8317901234567902
108,Qwen3-8B,mmlupro,0.6589018302828619
108,Qwen3-8B,finqa,0.7369186046511628
108,Qwen3-8B,medqa,0.7709424083769634
108,Qwen3-8B,meld,0.5358592692828146
108,Qwen3-8B,korbench,0.54
108,Llama-3.1-8B-Instruct,math500,0.5
108,Llama-3.1-8B-Instruct,livecodebench,0.1990521327014218
108,Llama-3.1-8B-Instruct,bbh,0.6234567901234568
108,Llama-3.1-8B-Instruct,mmlupro,0.45923460898502494
108,Llama-3.1-8B-Instruct,finqa,0.5450581395348837
108,Llama-3.1-8B-Instruct,medqa,0.6740837696335078
108,Llama-3.1-8B-Instruct,meld,0.4709066305818674
108,Llama-3.1-8B-Instruct,korbench,0.21733333333333332
108,NVIDIA-Nemotron-Nano-9B-v2,math500,0.9633333333333334
108,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6666666666666666
108,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8595679012345679
108,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.697171381031614
108,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7049418604651163
108,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.7159685863874345
108,NVIDIA-Nemotron-Nano-9B-v2,meld,0.4884979702300406
108,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.556
108,gemma-2-9b-it,math500,0.5033333333333333
108,gemma-2-9b-it,livecodebench,0.20063191153238547
108,gemma-2-9b-it,bbh,0.5987654320987654
108,gemma-2-9b-it,mmlupro,0.5873544093178037
108,gemma-2-9b-it,finqa,0.6540697674418605
108,gemma-2-9b-it,medqa,0.612565445026178
108,gemma-2-9b-it,meld,0.5182679296346414
108,gemma-2-9b-it,korbench,0.34
109,DeepSeek-R1-0528-Qwen3-8B,math500,0.9633333333333334
109,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6461295418641391
109,DeepSeek-R1-0528-Qwen3-8B,bbh,0.875
109,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7287853577371048
109,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7281976744186046
109,DeepSeek-R1-0528-Qwen3-8B,medqa,0.7931937172774869
109,DeepSeek-R1-0528-Qwen3-8B,meld,0.5277401894451962
109,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5586666666666666
109,Fin-R1,math500,0.7733333333333333
109,Fin-R1,livecodebench,0.07424960505529225
109,Fin-R1,bbh,0.6157407407407407
109,Fin-R1,mmlupro,0.47753743760399336
109,Fin-R1,finqa,0.6962209302325582
109,Fin-R1,medqa,0.6465968586387435
109,Fin-R1,meld,0.5155615696887687
109,Fin-R1,korbench,0.33066666666666666
109,Llama-3.1-8B-UltraMedical,math500,0.43666666666666665
109,Llama-3.1-8B-UltraMedical,livecodebench,0.14691943127962084
109,Llama-3.1-8B-UltraMedical,bbh,0.37037037037037035
109,Llama-3.1-8B-UltraMedical,mmlupro,0.37603993344425957
109,Llama-3.1-8B-UltraMedical,finqa,0.5465116279069767
109,Llama-3.1-8B-UltraMedical,medqa,0.668848167539267
109,Llama-3.1-8B-UltraMedical,meld,0.4438430311231394
109,Llama-3.1-8B-UltraMedical,korbench,0.132
109,Qwen2.5-Coder-7B-Instruct,math500,0.6333333333333333
109,Qwen2.5-Coder-7B-Instruct,livecodebench,0.2559241706161137
109,Qwen2.5-Coder-7B-Instruct,bbh,0.5725308641975309
109,Qwen2.5-Coder-7B-Instruct,mmlupro,0.46422628951747086
109,Qwen2.5-Coder-7B-Instruct,finqa,0.6773255813953488
109,Qwen2.5-Coder-7B-Instruct,medqa,0.47774869109947643
109,Qwen2.5-Coder-7B-Instruct,meld,0.5345060893098782
109,Qwen2.5-Coder-7B-Instruct,korbench,0.33866666666666667
109,Qwen3-8B,math500,0.9433333333333334
109,Qwen3-8B,livecodebench,0.6682464454976303
109,Qwen3-8B,bbh,0.8101851851851852
109,Qwen3-8B,mmlupro,0.6871880199667221
109,Qwen3-8B,finqa,0.7543604651162791
109,Qwen3-8B,medqa,0.7774869109947644
109,Qwen3-8B,meld,0.5466847090663058
109,Qwen3-8B,korbench,0.5573333333333333
109,Llama-3.1-8B-Instruct,math500,0.48333333333333334
109,Llama-3.1-8B-Instruct,livecodebench,0.17535545023696683
109,Llama-3.1-8B-Instruct,bbh,0.5833333333333334
109,Llama-3.1-8B-Instruct,mmlupro,0.47254575707154745
109,Llama-3.1-8B-Instruct,finqa,0.5232558139534884
109,Llama-3.1-8B-Instruct,medqa,0.68717277486911
109,Llama-3.1-8B-Instruct,meld,0.510148849797023
109,Llama-3.1-8B-Instruct,korbench,0.25333333333333335
109,NVIDIA-Nemotron-Nano-9B-v2,math500,0.95
109,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6587677725118484
109,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8657407407407407
109,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.7054908485856906
109,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7427325581395349
109,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.731675392670157
109,NVIDIA-Nemotron-Nano-9B-v2,meld,0.4925575101488498
109,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.564
109,gemma-2-9b-it,math500,0.43
109,gemma-2-9b-it,livecodebench,0.15955766192733017
109,gemma-2-9b-it,bbh,0.6064814814814815
109,gemma-2-9b-it,mmlupro,0.5307820299500832
109,gemma-2-9b-it,finqa,0.6453488372093024
109,gemma-2-9b-it,medqa,0.637434554973822
109,gemma-2-9b-it,meld,0.5115020297699594
109,gemma-2-9b-it,korbench,0.35733333333333334
110,DeepSeek-R1-0528-Qwen3-8B,math500,0.9466666666666667
110,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6635071090047393
110,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8796296296296297
110,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.6938435940099834
110,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7427325581395349
110,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8141361256544503
110,DeepSeek-R1-0528-Qwen3-8B,meld,0.550744248985115
110,DeepSeek-R1-0528-Qwen3-8B,korbench,0.564
110,Fin-R1,math500,0.73
110,Fin-R1,livecodebench,0.08688783570300158
110,Fin-R1,bbh,0.5771604938271605
110,Fin-R1,mmlupro,0.5124792013311148
110,Fin-R1,finqa,0.6991279069767442
110,Fin-R1,medqa,0.587696335078534
110,Fin-R1,meld,0.5006765899864682
110,Fin-R1,korbench,0.3333333333333333
110,Llama-3.1-8B-UltraMedical,math500,0.44333333333333336
110,Llama-3.1-8B-UltraMedical,livecodebench,0.17377567140600317
110,Llama-3.1-8B-UltraMedical,bbh,0.36574074074074076
110,Llama-3.1-8B-UltraMedical,mmlupro,0.3777038269550749
110,Llama-3.1-8B-UltraMedical,finqa,0.5377906976744186
110,Llama-3.1-8B-UltraMedical,medqa,0.7198952879581152
110,Llama-3.1-8B-UltraMedical,meld,0.4208389715832206
110,Llama-3.1-8B-UltraMedical,korbench,0.12666666666666668
110,Qwen2.5-Coder-7B-Instruct,math500,0.6966666666666667
110,Qwen2.5-Coder-7B-Instruct,livecodebench,0.28751974723538704
110,Qwen2.5-Coder-7B-Instruct,bbh,0.5462962962962963
110,Qwen2.5-Coder-7B-Instruct,mmlupro,0.454242928452579
110,Qwen2.5-Coder-7B-Instruct,finqa,0.6497093023255814
110,Qwen2.5-Coder-7B-Instruct,medqa,0.46335078534031415
110,Qwen2.5-Coder-7B-Instruct,meld,0.5290933694181326
110,Qwen2.5-Coder-7B-Instruct,korbench,0.352
110,Qwen3-8B,math500,0.9533333333333334
110,Qwen3-8B,livecodebench,0.717219589257504
110,Qwen3-8B,bbh,0.8271604938271605
110,Qwen3-8B,mmlupro,0.64891846921797
110,Qwen3-8B,finqa,0.7427325581395349
110,Qwen3-8B,medqa,0.7801047120418848
110,Qwen3-8B,meld,0.5399188092016238
110,Qwen3-8B,korbench,0.5346666666666666
110,Llama-3.1-8B-Instruct,math500,0.53
110,Llama-3.1-8B-Instruct,livecodebench,0.1911532385466035
110,Llama-3.1-8B-Instruct,bbh,0.5802469135802469
110,Llama-3.1-8B-Instruct,mmlupro,0.4559068219633943
110,Llama-3.1-8B-Instruct,finqa,0.5334302325581395
110,Llama-3.1-8B-Instruct,medqa,0.7094240837696335
110,Llama-3.1-8B-Instruct,meld,0.4912043301759134
110,Llama-3.1-8B-Instruct,korbench,0.212
110,NVIDIA-Nemotron-Nano-9B-v2,math500,0.95
110,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6919431279620853
110,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8503086419753086
110,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.6638935108153078
110,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7165697674418605
110,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.743455497382199
110,NVIDIA-Nemotron-Nano-9B-v2,meld,0.4939106901217862
110,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.58
110,gemma-2-9b-it,math500,0.49666666666666665
110,gemma-2-9b-it,livecodebench,0.19589257503949448
110,gemma-2-9b-it,bbh,0.6203703703703703
110,gemma-2-9b-it,mmlupro,0.5507487520798668
110,gemma-2-9b-it,finqa,0.626453488372093
110,gemma-2-9b-it,medqa,0.6099476439790575
110,gemma-2-9b-it,meld,0.503382949932341
110,gemma-2-9b-it,korbench,0.3293333333333333
111,DeepSeek-R1-0528-Qwen3-8B,math500,0.9266666666666666
111,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6255924170616114
111,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8611111111111112
111,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7171381031613977
111,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7122093023255814
111,DeepSeek-R1-0528-Qwen3-8B,medqa,0.806282722513089
111,DeepSeek-R1-0528-Qwen3-8B,meld,0.5182679296346414
111,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5653333333333334
111,Fin-R1,math500,0.7566666666666667
111,Fin-R1,livecodebench,0.06003159557661927
111,Fin-R1,bbh,0.5509259259259259
111,Fin-R1,mmlupro,0.49916805324459235
111,Fin-R1,finqa,0.6729651162790697
111,Fin-R1,medqa,0.5968586387434555
111,Fin-R1,meld,0.503382949932341
111,Fin-R1,korbench,0.33866666666666667
111,Llama-3.1-8B-UltraMedical,math500,0.44333333333333336
111,Llama-3.1-8B-UltraMedical,livecodebench,0.13902053712480253
111,Llama-3.1-8B-UltraMedical,bbh,0.39351851851851855
111,Llama-3.1-8B-UltraMedical,mmlupro,0.40266222961730447
111,Llama-3.1-8B-UltraMedical,finqa,0.5537790697674418
111,Llama-3.1-8B-UltraMedical,medqa,0.7054973821989529
111,Llama-3.1-8B-UltraMedical,meld,0.41136671177266576
111,Llama-3.1-8B-UltraMedical,korbench,0.13733333333333334
111,Qwen2.5-Coder-7B-Instruct,math500,0.6766666666666666
111,Qwen2.5-Coder-7B-Instruct,livecodebench,0.30173775671406006
111,Qwen2.5-Coder-7B-Instruct,bbh,0.5864197530864198
111,Qwen2.5-Coder-7B-Instruct,mmlupro,0.47920133111480867
111,Qwen2.5-Coder-7B-Instruct,finqa,0.6526162790697675
111,Qwen2.5-Coder-7B-Instruct,medqa,0.4816753926701571
111,Qwen2.5-Coder-7B-Instruct,meld,0.5142083897158322
111,Qwen2.5-Coder-7B-Instruct,korbench,0.33866666666666667
111,Qwen3-8B,math500,0.92
111,Qwen3-8B,livecodebench,0.69826224328594
111,Qwen3-8B,bbh,0.8379629629629629
111,Qwen3-8B,mmlupro,0.7021630615640599
111,Qwen3-8B,finqa,0.7354651162790697
111,Qwen3-8B,medqa,0.7931937172774869
111,Qwen3-8B,meld,0.5290933694181326
111,Qwen3-8B,korbench,0.5453333333333333
111,Llama-3.1-8B-Instruct,math500,0.5366666666666666
111,Llama-3.1-8B-Instruct,livecodebench,0.18009478672985782
111,Llama-3.1-8B-Instruct,bbh,0.5910493827160493
111,Llama-3.1-8B-Instruct,mmlupro,0.5008319467554077
111,Llama-3.1-8B-Instruct,finqa,0.4956395348837209
111,Llama-3.1-8B-Instruct,medqa,0.693717277486911
111,Llama-3.1-8B-Instruct,meld,0.4817320703653586
111,Llama-3.1-8B-Instruct,korbench,0.22933333333333333
111,NVIDIA-Nemotron-Nano-9B-v2,math500,0.9233333333333333
111,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6571879936808847
111,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8719135802469136
111,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.7088186356073212
111,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.6976744186046512
111,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.7120418848167539
111,NVIDIA-Nemotron-Nano-9B-v2,meld,0.4912043301759134
111,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.5933333333333334
111,gemma-2-9b-it,math500,0.4866666666666667
111,gemma-2-9b-it,livecodebench,0.18799368088467613
111,gemma-2-9b-it,bbh,0.6234567901234568
111,gemma-2-9b-it,mmlupro,0.5507487520798668
111,gemma-2-9b-it,finqa,0.6395348837209303
111,gemma-2-9b-it,medqa,0.650523560209424
111,gemma-2-9b-it,meld,0.516914749661705
111,gemma-2-9b-it,korbench,0.32666666666666666
112,DeepSeek-R1-0528-Qwen3-8B,math500,0.9533333333333334
112,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6287519747235387
112,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8888888888888888
112,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7104825291181365
112,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7107558139534884
112,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8141361256544503
112,DeepSeek-R1-0528-Qwen3-8B,meld,0.5128552097428958
112,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5586666666666666
112,Fin-R1,math500,0.7933333333333333
112,Fin-R1,livecodebench,0.0631911532385466
112,Fin-R1,bbh,0.5879629629629629
112,Fin-R1,mmlupro,0.5058236272878536
112,Fin-R1,finqa,0.6947674418604651
112,Fin-R1,medqa,0.6073298429319371
112,Fin-R1,meld,0.4925575101488498
112,Fin-R1,korbench,0.3426666666666667
112,Llama-3.1-8B-UltraMedical,math500,0.49333333333333335
112,Llama-3.1-8B-UltraMedical,livecodebench,0.17377567140600317
112,Llama-3.1-8B-UltraMedical,bbh,0.3950617283950617
112,Llama-3.1-8B-UltraMedical,mmlupro,0.40099833610648916
112,Llama-3.1-8B-UltraMedical,finqa,0.5726744186046512
112,Llama-3.1-8B-UltraMedical,medqa,0.6989528795811518
112,Llama-3.1-8B-UltraMedical,meld,0.456021650879567
112,Llama-3.1-8B-UltraMedical,korbench,0.12266666666666666
112,Qwen2.5-Coder-7B-Instruct,math500,0.6533333333333333
112,Qwen2.5-Coder-7B-Instruct,livecodebench,0.2859399684044234
112,Qwen2.5-Coder-7B-Instruct,bbh,0.5632716049382716
112,Qwen2.5-Coder-7B-Instruct,mmlupro,0.47088186356073214
112,Qwen2.5-Coder-7B-Instruct,finqa,0.6468023255813954
112,Qwen2.5-Coder-7B-Instruct,medqa,0.4738219895287958
112,Qwen2.5-Coder-7B-Instruct,meld,0.5683355886332883
112,Qwen2.5-Coder-7B-Instruct,korbench,0.35333333333333333
112,Qwen3-8B,math500,0.9366666666666666
112,Qwen3-8B,livecodebench,0.6729857819905213
112,Qwen3-8B,bbh,0.8518518518518519
112,Qwen3-8B,mmlupro,0.670549084858569
112,Qwen3-8B,finqa,0.7383720930232558
112,Qwen3-8B,medqa,0.7905759162303665
112,Qwen3-8B,meld,0.530446549391069
112,Qwen3-8B,korbench,0.5386666666666666
112,Llama-3.1-8B-Instruct,math500,0.49
112,Llama-3.1-8B-Instruct,livecodebench,0.18325434439178515
112,Llama-3.1-8B-Instruct,bbh,0.5771604938271605
112,Llama-3.1-8B-Instruct,mmlupro,0.45757071547420963
112,Llama-3.1-8B-Instruct,finqa,0.5712209302325582
112,Llama-3.1-8B-Instruct,medqa,0.6845549738219895
112,Llama-3.1-8B-Instruct,meld,0.4925575101488498
112,Llama-3.1-8B-Instruct,korbench,0.244
112,NVIDIA-Nemotron-Nano-9B-v2,math500,0.94
112,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6492890995260664
112,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.845679012345679
112,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.6988352745424293
112,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7107558139534884
112,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.7159685863874345
112,NVIDIA-Nemotron-Nano-9B-v2,meld,0.5006765899864682
112,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.56
112,gemma-2-9b-it,math500,0.49333333333333335
112,gemma-2-9b-it,livecodebench,0.17377567140600317
112,gemma-2-9b-it,bbh,0.5972222222222222
112,gemma-2-9b-it,mmlupro,0.5540765391014975
112,gemma-2-9b-it,finqa,0.6191860465116279
112,gemma-2-9b-it,medqa,0.6492146596858639
112,gemma-2-9b-it,meld,0.5453315290933695
112,gemma-2-9b-it,korbench,0.348
113,DeepSeek-R1-0528-Qwen3-8B,math500,0.9433333333333334
113,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.608214849921011
113,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8796296296296297
113,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7520798668885191
113,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7078488372093024
113,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8272251308900523
113,DeepSeek-R1-0528-Qwen3-8B,meld,0.523680649526387
113,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5706666666666667
113,Fin-R1,math500,0.7866666666666666
113,Fin-R1,livecodebench,0.06477093206951026
113,Fin-R1,bbh,0.6018518518518519
113,Fin-R1,mmlupro,0.519134775374376
113,Fin-R1,finqa,0.6816860465116279
113,Fin-R1,medqa,0.6452879581151832
113,Fin-R1,meld,0.5115020297699594
113,Fin-R1,korbench,0.332
113,Llama-3.1-8B-UltraMedical,math500,0.47333333333333333
113,Llama-3.1-8B-UltraMedical,livecodebench,0.13428120063191154
113,Llama-3.1-8B-UltraMedical,bbh,0.36882716049382713
113,Llama-3.1-8B-UltraMedical,mmlupro,0.389351081530782
113,Llama-3.1-8B-UltraMedical,finqa,0.5537790697674418
113,Llama-3.1-8B-UltraMedical,medqa,0.6675392670157068
113,Llama-3.1-8B-UltraMedical,meld,0.44248985115020295
113,Llama-3.1-8B-UltraMedical,korbench,0.132
113,Qwen2.5-Coder-7B-Instruct,math500,0.6566666666666666
113,Qwen2.5-Coder-7B-Instruct,livecodebench,0.27330173775671407
113,Qwen2.5-Coder-7B-Instruct,bbh,0.5632716049382716
113,Qwen2.5-Coder-7B-Instruct,mmlupro,0.46755407653910147
113,Qwen2.5-Coder-7B-Instruct,finqa,0.6773255813953488
113,Qwen2.5-Coder-7B-Instruct,medqa,0.5013089005235603
113,Qwen2.5-Coder-7B-Instruct,meld,0.5115020297699594
113,Qwen2.5-Coder-7B-Instruct,korbench,0.34
113,Qwen3-8B,math500,0.9533333333333334
113,Qwen3-8B,livecodebench,0.6824644549763034
113,Qwen3-8B,bbh,0.8441358024691358
113,Qwen3-8B,mmlupro,0.697171381031614
113,Qwen3-8B,finqa,0.7354651162790697
113,Qwen3-8B,medqa,0.7853403141361257
113,Qwen3-8B,meld,0.5561569688768606
113,Qwen3-8B,korbench,0.548
113,Llama-3.1-8B-Instruct,math500,0.5133333333333333
113,Llama-3.1-8B-Instruct,livecodebench,0.1769352290679305
113,Llama-3.1-8B-Instruct,bbh,0.6157407407407407
113,Llama-3.1-8B-Instruct,mmlupro,0.45923460898502494
113,Llama-3.1-8B-Instruct,finqa,0.5508720930232558
113,Llama-3.1-8B-Instruct,medqa,0.6910994764397905
113,Llama-3.1-8B-Instruct,meld,0.4857916102841678
113,Llama-3.1-8B-Instruct,korbench,0.22666666666666666
113,NVIDIA-Nemotron-Nano-9B-v2,math500,0.9466666666666667
113,NVIDIA-Nemotron-Nano-9B-v2,livecodebench,0.6635071090047393
113,NVIDIA-Nemotron-Nano-9B-v2,bbh,0.8719135802469136
113,NVIDIA-Nemotron-Nano-9B-v2,mmlupro,0.7088186356073212
113,NVIDIA-Nemotron-Nano-9B-v2,finqa,0.7107558139534884
113,NVIDIA-Nemotron-Nano-9B-v2,medqa,0.7473821989528796
113,NVIDIA-Nemotron-Nano-9B-v2,meld,0.5196211096075778
113,NVIDIA-Nemotron-Nano-9B-v2,korbench,0.5733333333333334
113,gemma-2-9b-it,math500,0.51
113,gemma-2-9b-it,livecodebench,0.16429699842022116
113,gemma-2-9b-it,bbh,0.6126543209876543
113,gemma-2-9b-it,mmlupro,0.56738768718802
113,gemma-2-9b-it,finqa,0.6424418604651163
113,gemma-2-9b-it,medqa,0.6636125654450262
113,gemma-2-9b-it,meld,0.5453315290933695
113,gemma-2-9b-it,korbench,0.3453333333333333
114,DeepSeek-R1-0528-Qwen3-8B,math500,0.9333333333333333
114,DeepSeek-R1-0528-Qwen3-8B,livecodebench,0.6350710900473934
114,DeepSeek-R1-0528-Qwen3-8B,bbh,0.8719135802469136
114,DeepSeek-R1-0528-Qwen3-8B,mmlupro,0.7071547420965059
114,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7267441860465116
114,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8180628272251309
114,DeepSeek-R1-0528-Qwen3-8B,meld,0.5290933694181326
