metric,mean,std,median,q25,q75
T_stop,10000.0,0.0,10000.0,10000.0,10000.0
exact_oracle_match,0.65,0.4893604849295929,1.0,0.0,1.0
stable_train,0.65,0.4893604849295929,1.0,0.0,1.0
blocking_pairs_train,0.35,0.4893604849295929,0.0,0.0,1.0
resolved_fraction_at_stop,0.8697916666666666,0.02425328548310819,0.875,0.8541666666666666,0.8958333333333334
test_mean_score,0.6725564167225079,0.01335103062144871,0.6821053297659861,0.6548227210703339,0.6821053297659861
test_welfare,2.6902256668900315,0.05340412248579484,2.7284213190639446,2.6192908842813356,2.7284213190639446
normalized_test_welfare,0.9304700661655765,0.09721486325238879,1.0,0.801343046187361,1.0
