replicate,model,dataset,utility
25,GLM-Z1-9B-0414,mbpp,0.6421232876712328
25,GLM-Z1-9B-0414,medqa,0.7081151832460733
25,GLM-Z1-9B-0414,meld,0.43437077131258456
25,Intern-S1-mini,emorynlp,0.3277511961722488
25,Intern-S1-mini,finqa,0.7049418604651163
25,Intern-S1-mini,humaneval,0.37755102040816324
25,Intern-S1-mini,korbench,0.5533333333333333
25,Intern-S1-mini,math500,0.9066666666666666
25,Intern-S1-mini,mbpp,0.4417808219178082
25,Intern-S1-mini,medqa,0.6950261780104712
25,Intern-S1-mini,meld,0.510148849797023
25,Qwen2.5-Coder-7B-Instruct,emorynlp,0.33014354066985646
25,Qwen2.5-Coder-7B-Instruct,finqa,0.6642441860465116
25,Qwen2.5-Coder-7B-Instruct,humaneval,0.8469387755102041
25,Qwen2.5-Coder-7B-Instruct,korbench,0.32266666666666666
25,Qwen2.5-Coder-7B-Instruct,math500,0.6833333333333333
25,Qwen2.5-Coder-7B-Instruct,mbpp,0.7534246575342466
25,Qwen2.5-Coder-7B-Instruct,medqa,0.4895287958115183
25,Qwen2.5-Coder-7B-Instruct,meld,0.5466847090663058
25,Qwen3-8B,emorynlp,0.37559808612440193
25,Qwen3-8B,finqa,0.7601744186046512
25,Qwen3-8B,humaneval,0.6938775510204082
25,Qwen3-8B,korbench,0.5226666666666666
25,Qwen3-8B,math500,0.9233333333333333
25,Qwen3-8B,mbpp,0.5445205479452054
25,Qwen3-8B,medqa,0.8075916230366492
25,Qwen3-8B,meld,0.5372124492557511
25,gemma-2-9b-it,emorynlp,0.3444976076555024
25,gemma-2-9b-it,finqa,0.6584302325581395
25,gemma-2-9b-it,humaneval,0.5816326530612245
25,gemma-2-9b-it,korbench,0.32666666666666666
25,gemma-2-9b-it,math500,0.49333333333333335
25,gemma-2-9b-it,mbpp,0.6113013698630136
25,gemma-2-9b-it,medqa,0.662303664921466
25,gemma-2-9b-it,meld,0.5087956698240866
25,glm-4-9b-chat,emorynlp,0.3492822966507177
25,glm-4-9b-chat,finqa,0.5828488372093024
25,glm-4-9b-chat,humaneval,0.7244897959183674
25,glm-4-9b-chat,korbench,0.3453333333333333
25,glm-4-9b-chat,math500,0.5333333333333333
25,glm-4-9b-chat,mbpp,0.6061643835616438
25,glm-4-9b-chat,medqa,0.6164921465968587
25,glm-4-9b-chat,meld,0.5412719891745602
26,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.37559808612440193
26,DeepSeek-R1-0528-Qwen3-8B,finqa,0.6991279069767442
26,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.24489795918367346
26,DeepSeek-R1-0528-Qwen3-8B,korbench,0.568
26,DeepSeek-R1-0528-Qwen3-8B,math500,0.96
26,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3373287671232877
26,DeepSeek-R1-0528-Qwen3-8B,medqa,0.7958115183246073
26,DeepSeek-R1-0528-Qwen3-8B,meld,0.5128552097428958
26,Fin-R1,emorynlp,0.361244019138756
26,Fin-R1,finqa,0.6729651162790697
26,Fin-R1,humaneval,0.7959183673469388
26,Fin-R1,korbench,0.33866666666666667
26,Fin-R1,math500,0.7733333333333333
26,Fin-R1,mbpp,0.6797945205479452
26,Fin-R1,medqa,0.612565445026178
26,Fin-R1,meld,0.5155615696887687
26,GLM-Z1-9B-0414,emorynlp,0.3444976076555024
26,GLM-Z1-9B-0414,finqa,0.6642441860465116
26,GLM-Z1-9B-0414,humaneval,0.5612244897959183
26,GLM-Z1-9B-0414,korbench,0.5373333333333333
26,GLM-Z1-9B-0414,math500,0.96
26,GLM-Z1-9B-0414,mbpp,0.601027397260274
26,GLM-Z1-9B-0414,medqa,0.6767015706806283
26,GLM-Z1-9B-0414,meld,0.4587280108254398
26,Intern-S1-mini,emorynlp,0.3684210526315789
26,Intern-S1-mini,finqa,0.6802325581395349
26,Intern-S1-mini,humaneval,0.4489795918367347
26,Intern-S1-mini,korbench,0.5973333333333334
26,Intern-S1-mini,math500,0.9333333333333333
26,Intern-S1-mini,mbpp,0.4366438356164384
26,Intern-S1-mini,medqa,0.6714659685863874
26,Intern-S1-mini,meld,0.5087956698240866
26,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3373205741626794
26,Qwen2.5-Coder-7B-Instruct,finqa,0.6322674418604651
26,Qwen2.5-Coder-7B-Instruct,humaneval,0.8367346938775511
26,Qwen2.5-Coder-7B-Instruct,korbench,0.336
26,Qwen2.5-Coder-7B-Instruct,math500,0.6766666666666666
26,Qwen2.5-Coder-7B-Instruct,mbpp,0.7294520547945206
26,Qwen2.5-Coder-7B-Instruct,medqa,0.4594240837696335
26,Qwen2.5-Coder-7B-Instruct,meld,0.523680649526387
26,Qwen3-8B,emorynlp,0.37559808612440193
26,Qwen3-8B,finqa,0.7209302325581395
26,Qwen3-8B,humaneval,0.6326530612244898
26,Qwen3-8B,korbench,0.536
26,Qwen3-8B,math500,0.9566666666666667
26,Qwen3-8B,mbpp,0.5171232876712328
26,Qwen3-8B,medqa,0.7591623036649214
26,Qwen3-8B,meld,0.550744248985115
26,gemma-2-9b-it,emorynlp,0.3923444976076555
26,gemma-2-9b-it,finqa,0.6511627906976745
26,gemma-2-9b-it,humaneval,0.6326530612244898
26,gemma-2-9b-it,korbench,0.33466666666666667
26,gemma-2-9b-it,math500,0.5866666666666667
26,gemma-2-9b-it,mbpp,0.6198630136986302
26,gemma-2-9b-it,medqa,0.6269633507853403
26,gemma-2-9b-it,meld,0.5223274695534507
26,glm-4-9b-chat,emorynlp,0.39712918660287083
26,glm-4-9b-chat,finqa,0.565406976744186
26,glm-4-9b-chat,humaneval,0.7755102040816326
26,glm-4-9b-chat,korbench,0.37733333333333335
26,glm-4-9b-chat,math500,0.5433333333333333
26,glm-4-9b-chat,mbpp,0.6164383561643836
26,glm-4-9b-chat,medqa,0.6138743455497382
26,glm-4-9b-chat,meld,0.5466847090663058
27,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.35167464114832536
27,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7601744186046512
27,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.17346938775510204
27,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5266666666666666
27,DeepSeek-R1-0528-Qwen3-8B,math500,0.9333333333333333
27,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3647260273972603
27,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8167539267015707
27,DeepSeek-R1-0528-Qwen3-8B,meld,0.5250338294993234
27,Fin-R1,emorynlp,0.361244019138756
27,Fin-R1,finqa,0.7252906976744186
27,Fin-R1,humaneval,0.6632653061224489
27,Fin-R1,korbench,0.348
27,Fin-R1,math500,0.77
27,Fin-R1,mbpp,0.690068493150685
27,Fin-R1,medqa,0.6243455497382199
27,Fin-R1,meld,0.5263870094722598
27,GLM-Z1-9B-0414,emorynlp,0.3133971291866029
27,GLM-Z1-9B-0414,finqa,0.7238372093023255
27,GLM-Z1-9B-0414,humaneval,0.5204081632653061
27,GLM-Z1-9B-0414,korbench,0.54
27,GLM-Z1-9B-0414,math500,0.9566666666666667
27,GLM-Z1-9B-0414,mbpp,0.5958904109589042
27,GLM-Z1-9B-0414,medqa,0.7238219895287958
27,GLM-Z1-9B-0414,meld,0.4614343707713126
27,Intern-S1-mini,emorynlp,0.3181818181818182
27,Intern-S1-mini,finqa,0.7340116279069767
27,Intern-S1-mini,humaneval,0.41836734693877553
27,Intern-S1-mini,korbench,0.572
27,Intern-S1-mini,math500,0.9266666666666666
27,Intern-S1-mini,mbpp,0.4417808219178082
27,Intern-S1-mini,medqa,0.6793193717277487
27,Intern-S1-mini,meld,0.5317997293640054
27,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3133971291866029
27,Qwen2.5-Coder-7B-Instruct,finqa,0.6715116279069767
27,Qwen2.5-Coder-7B-Instruct,humaneval,0.826530612244898
27,Qwen2.5-Coder-7B-Instruct,korbench,0.35333333333333333
27,Qwen2.5-Coder-7B-Instruct,math500,0.6466666666666666
27,Qwen2.5-Coder-7B-Instruct,mbpp,0.761986301369863
27,Qwen2.5-Coder-7B-Instruct,medqa,0.4882198952879581
27,Qwen2.5-Coder-7B-Instruct,meld,0.530446549391069
27,Qwen3-8B,emorynlp,0.3588516746411483
27,Qwen3-8B,finqa,0.7703488372093024
27,Qwen3-8B,humaneval,0.6428571428571429
27,Qwen3-8B,korbench,0.532
27,Qwen3-8B,math500,0.9533333333333334
27,Qwen3-8B,mbpp,0.5462328767123288
27,Qwen3-8B,medqa,0.7905759162303665
27,Qwen3-8B,meld,0.5534506089309879
27,gemma-2-9b-it,emorynlp,0.33253588516746413
27,gemma-2-9b-it,finqa,0.6453488372093024
27,gemma-2-9b-it,humaneval,0.5612244897959183
27,gemma-2-9b-it,korbench,0.36
27,gemma-2-9b-it,math500,0.4766666666666667
27,gemma-2-9b-it,mbpp,0.613013698630137
27,gemma-2-9b-it,medqa,0.6321989528795812
27,gemma-2-9b-it,meld,0.530446549391069
27,glm-4-9b-chat,emorynlp,0.35645933014354064
27,glm-4-9b-chat,finqa,0.5843023255813954
27,glm-4-9b-chat,humaneval,0.7346938775510204
27,glm-4-9b-chat,korbench,0.34933333333333333
27,glm-4-9b-chat,math500,0.53
27,glm-4-9b-chat,mbpp,0.6061643835616438
27,glm-4-9b-chat,medqa,0.5942408376963351
27,glm-4-9b-chat,meld,0.5791610284167794
28,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.38516746411483255
28,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7223837209302325
28,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.2653061224489796
28,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5493333333333333
28,DeepSeek-R1-0528-Qwen3-8B,math500,0.95
28,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3441780821917808
28,DeepSeek-R1-0528-Qwen3-8B,medqa,0.7958115183246073
28,DeepSeek-R1-0528-Qwen3-8B,meld,0.5223274695534507
28,Fin-R1,emorynlp,0.3444976076555024
28,Fin-R1,finqa,0.6962209302325582
28,Fin-R1,humaneval,0.7959183673469388
28,Fin-R1,korbench,0.32133333333333336
28,Fin-R1,math500,0.7733333333333333
28,Fin-R1,mbpp,0.684931506849315
28,Fin-R1,medqa,0.6256544502617801
28,Fin-R1,meld,0.4912043301759134
28,GLM-Z1-9B-0414,emorynlp,0.35167464114832536
28,GLM-Z1-9B-0414,finqa,0.690406976744186
28,GLM-Z1-9B-0414,humaneval,0.6938775510204082
28,GLM-Z1-9B-0414,korbench,0.548
28,GLM-Z1-9B-0414,math500,0.9633333333333334
28,GLM-Z1-9B-0414,mbpp,0.6147260273972602
28,GLM-Z1-9B-0414,medqa,0.6989528795811518
28,GLM-Z1-9B-0414,meld,0.4803788903924222
28,Intern-S1-mini,emorynlp,0.35406698564593303
28,Intern-S1-mini,finqa,0.7209302325581395
28,Intern-S1-mini,humaneval,0.47959183673469385
28,Intern-S1-mini,korbench,0.5866666666666667
28,Intern-S1-mini,math500,0.94
28,Intern-S1-mini,mbpp,0.4452054794520548
28,Intern-S1-mini,medqa,0.6727748691099477
28,Intern-S1-mini,meld,0.5263870094722598
28,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3253588516746411
28,Qwen2.5-Coder-7B-Instruct,finqa,0.6526162790697675
28,Qwen2.5-Coder-7B-Instruct,humaneval,0.8877551020408163
28,Qwen2.5-Coder-7B-Instruct,korbench,0.33466666666666667
28,Qwen2.5-Coder-7B-Instruct,math500,0.6666666666666666
28,Qwen2.5-Coder-7B-Instruct,mbpp,0.7756849315068494
28,Qwen2.5-Coder-7B-Instruct,medqa,0.49607329842931935
28,Qwen2.5-Coder-7B-Instruct,meld,0.5128552097428958
28,Qwen3-8B,emorynlp,0.3923444976076555
28,Qwen3-8B,finqa,0.7427325581395349
28,Qwen3-8B,humaneval,0.7244897959183674
28,Qwen3-8B,korbench,0.5426666666666666
28,Qwen3-8B,math500,0.93
28,Qwen3-8B,mbpp,0.5736301369863014
28,Qwen3-8B,medqa,0.7918848167539267
28,Qwen3-8B,meld,0.5128552097428958
28,gemma-2-9b-it,emorynlp,0.3875598086124402
28,gemma-2-9b-it,finqa,0.6642441860465116
28,gemma-2-9b-it,humaneval,0.6224489795918368
28,gemma-2-9b-it,korbench,0.33866666666666667
28,gemma-2-9b-it,math500,0.46
28,gemma-2-9b-it,mbpp,0.6284246575342466
28,gemma-2-9b-it,medqa,0.6675392670157068
28,gemma-2-9b-it,meld,0.550744248985115
28,glm-4-9b-chat,emorynlp,0.38516746411483255
28,glm-4-9b-chat,finqa,0.5770348837209303
28,glm-4-9b-chat,humaneval,0.7857142857142857
28,glm-4-9b-chat,korbench,0.3466666666666667
28,glm-4-9b-chat,math500,0.5366666666666666
28,glm-4-9b-chat,mbpp,0.5993150684931506
28,glm-4-9b-chat,medqa,0.6191099476439791
28,glm-4-9b-chat,meld,0.5480378890392422
29,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.4090909090909091
29,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7107558139534884
29,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.30612244897959184
29,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5773333333333334
29,DeepSeek-R1-0528-Qwen3-8B,math500,0.9633333333333334
29,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3664383561643836
29,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8115183246073299
29,DeepSeek-R1-0528-Qwen3-8B,meld,0.530446549391069
29,Fin-R1,emorynlp,0.37320574162679426
29,Fin-R1,finqa,0.6744186046511628
29,Fin-R1,humaneval,0.7244897959183674
29,Fin-R1,korbench,0.3453333333333333
29,Fin-R1,math500,0.77
29,Fin-R1,mbpp,0.6952054794520548
29,Fin-R1,medqa,0.6256544502617801
29,Fin-R1,meld,0.5060893098782138
29,GLM-Z1-9B-0414,emorynlp,0.35406698564593303
29,GLM-Z1-9B-0414,finqa,0.6875
29,GLM-Z1-9B-0414,humaneval,0.5510204081632653
29,GLM-Z1-9B-0414,korbench,0.5573333333333333
29,GLM-Z1-9B-0414,math500,0.9666666666666667
29,GLM-Z1-9B-0414,mbpp,0.636986301369863
29,GLM-Z1-9B-0414,medqa,0.6976439790575916
29,GLM-Z1-9B-0414,meld,0.48308525033829497
29,Intern-S1-mini,emorynlp,0.37559808612440193
29,Intern-S1-mini,finqa,0.688953488372093
29,Intern-S1-mini,humaneval,0.5408163265306123
29,Intern-S1-mini,korbench,0.58
29,Intern-S1-mini,math500,0.9233333333333333
29,Intern-S1-mini,mbpp,0.4332191780821918
29,Intern-S1-mini,medqa,0.7028795811518325
29,Intern-S1-mini,meld,0.5074424898511503
29,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3875598086124402
29,Qwen2.5-Coder-7B-Instruct,finqa,0.6773255813953488
29,Qwen2.5-Coder-7B-Instruct,humaneval,0.8367346938775511
29,Qwen2.5-Coder-7B-Instruct,korbench,0.332
29,Qwen2.5-Coder-7B-Instruct,math500,0.6733333333333333
29,Qwen2.5-Coder-7B-Instruct,mbpp,0.7791095890410958
29,Qwen2.5-Coder-7B-Instruct,medqa,0.5170157068062827
29,Qwen2.5-Coder-7B-Instruct,meld,0.5426251691474966
29,Qwen3-8B,emorynlp,0.38995215311004783
29,Qwen3-8B,finqa,0.7252906976744186
29,Qwen3-8B,humaneval,0.673469387755102
29,Qwen3-8B,korbench,0.536
29,Qwen3-8B,math500,0.9533333333333334
29,Qwen3-8B,mbpp,0.5256849315068494
29,Qwen3-8B,medqa,0.7853403141361257
29,Qwen3-8B,meld,0.5818673883626523
29,gemma-2-9b-it,emorynlp,0.41148325358851673
29,gemma-2-9b-it,finqa,0.6308139534883721
29,gemma-2-9b-it,humaneval,0.6224489795918368
29,gemma-2-9b-it,korbench,0.336
29,gemma-2-9b-it,math500,0.51
29,gemma-2-9b-it,mbpp,0.6215753424657534
29,gemma-2-9b-it,medqa,0.6413612565445026
29,gemma-2-9b-it,meld,0.5656292286874154
29,glm-4-9b-chat,emorynlp,0.3803827751196172
29,glm-4-9b-chat,finqa,0.5683139534883721
29,glm-4-9b-chat,humaneval,0.7755102040816326
29,glm-4-9b-chat,korbench,0.364
29,glm-4-9b-chat,math500,0.5433333333333333
29,glm-4-9b-chat,mbpp,0.6301369863013698
29,glm-4-9b-chat,medqa,0.6164921465968587
29,glm-4-9b-chat,meld,0.5818673883626523
30,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.39473684210526316
30,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7194767441860465
30,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.3163265306122449
30,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5213333333333333
30,DeepSeek-R1-0528-Qwen3-8B,math500,0.9466666666666667
30,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3578767123287671
30,DeepSeek-R1-0528-Qwen3-8B,medqa,0.7905759162303665
30,DeepSeek-R1-0528-Qwen3-8B,meld,0.516914749661705
30,Fin-R1,emorynlp,0.3803827751196172
30,Fin-R1,finqa,0.6875
30,Fin-R1,humaneval,0.7755102040816326
30,Fin-R1,korbench,0.3253333333333333
30,Fin-R1,math500,0.7933333333333333
30,Fin-R1,mbpp,0.6934931506849316
30,Fin-R1,medqa,0.6020942408376964
30,Fin-R1,meld,0.5115020297699594
30,GLM-Z1-9B-0414,emorynlp,0.361244019138756
30,GLM-Z1-9B-0414,finqa,0.6787790697674418
30,GLM-Z1-9B-0414,humaneval,0.6632653061224489
30,GLM-Z1-9B-0414,korbench,0.524
30,GLM-Z1-9B-0414,math500,0.9633333333333334
30,GLM-Z1-9B-0414,mbpp,0.6164383561643836
30,GLM-Z1-9B-0414,medqa,0.6963350785340314
30,GLM-Z1-9B-0414,meld,0.4736129905277402
30,Intern-S1-mini,emorynlp,0.3397129186602871
30,Intern-S1-mini,finqa,0.7063953488372093
30,Intern-S1-mini,humaneval,0.5204081632653061
30,Intern-S1-mini,korbench,0.5706666666666667
30,Intern-S1-mini,math500,0.9266666666666666
30,Intern-S1-mini,mbpp,0.4743150684931507
30,Intern-S1-mini,medqa,0.6910994764397905
30,Intern-S1-mini,meld,0.5317997293640054
30,Qwen2.5-Coder-7B-Instruct,emorynlp,0.35645933014354064
30,Qwen2.5-Coder-7B-Instruct,finqa,0.6395348837209303
30,Qwen2.5-Coder-7B-Instruct,humaneval,0.826530612244898
30,Qwen2.5-Coder-7B-Instruct,korbench,0.332
30,Qwen2.5-Coder-7B-Instruct,math500,0.7
30,Qwen2.5-Coder-7B-Instruct,mbpp,0.7448630136986302
30,Qwen2.5-Coder-7B-Instruct,medqa,0.47643979057591623
30,Qwen2.5-Coder-7B-Instruct,meld,0.5480378890392422
30,Qwen3-8B,emorynlp,0.3660287081339713
30,Qwen3-8B,finqa,0.7383720930232558
30,Qwen3-8B,humaneval,0.6938775510204082
30,Qwen3-8B,korbench,0.5133333333333333
30,Qwen3-8B,math500,0.9333333333333333
30,Qwen3-8B,mbpp,0.5513698630136986
30,Qwen3-8B,medqa,0.7761780104712042
30,Qwen3-8B,meld,0.5358592692828146
30,gemma-2-9b-it,emorynlp,0.3827751196172249
30,gemma-2-9b-it,finqa,0.6453488372093024
30,gemma-2-9b-it,humaneval,0.6020408163265306
30,gemma-2-9b-it,korbench,0.312
30,gemma-2-9b-it,math500,0.5133333333333333
30,gemma-2-9b-it,mbpp,0.613013698630137
30,gemma-2-9b-it,medqa,0.6308900523560209
30,gemma-2-9b-it,meld,0.523680649526387
30,glm-4-9b-chat,emorynlp,0.3708133971291866
30,glm-4-9b-chat,finqa,0.561046511627907
30,glm-4-9b-chat,humaneval,0.7448979591836735
30,glm-4-9b-chat,korbench,0.36666666666666664
30,glm-4-9b-chat,math500,0.57
30,glm-4-9b-chat,mbpp,0.5856164383561644
30,glm-4-9b-chat,medqa,0.5798429319371727
30,glm-4-9b-chat,meld,0.5480378890392422
31,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.3349282296650718
31,DeepSeek-R1-0528-Qwen3-8B,finqa,0.6933139534883721
31,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.21428571428571427
31,DeepSeek-R1-0528-Qwen3-8B,korbench,0.572
31,DeepSeek-R1-0528-Qwen3-8B,math500,0.95
31,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3424657534246575
31,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8010471204188482
31,DeepSeek-R1-0528-Qwen3-8B,meld,0.523680649526387
31,Fin-R1,emorynlp,0.34688995215311
31,Fin-R1,finqa,0.6729651162790697
31,Fin-R1,humaneval,0.7959183673469388
31,Fin-R1,korbench,0.3426666666666667
31,Fin-R1,math500,0.8033333333333333
31,Fin-R1,mbpp,0.6883561643835616
31,Fin-R1,medqa,0.6164921465968587
31,Fin-R1,meld,0.5142083897158322
31,GLM-Z1-9B-0414,emorynlp,0.31100478468899523
31,GLM-Z1-9B-0414,finqa,0.6787790697674418
31,GLM-Z1-9B-0414,humaneval,0.6224489795918368
31,GLM-Z1-9B-0414,korbench,0.576
31,GLM-Z1-9B-0414,math500,0.9566666666666667
31,GLM-Z1-9B-0414,mbpp,0.6284246575342466
31,GLM-Z1-9B-0414,medqa,0.7212041884816754
31,GLM-Z1-9B-0414,meld,0.44925575101488496
31,Intern-S1-mini,emorynlp,0.3181818181818182
31,Intern-S1-mini,finqa,0.6933139534883721
31,Intern-S1-mini,humaneval,0.4897959183673469
31,Intern-S1-mini,korbench,0.6093333333333333
31,Intern-S1-mini,math500,0.9066666666666666
31,Intern-S1-mini,mbpp,0.4383561643835616
31,Intern-S1-mini,medqa,0.6963350785340314
31,Intern-S1-mini,meld,0.4884979702300406
31,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3397129186602871
31,Qwen2.5-Coder-7B-Instruct,finqa,0.6308139534883721
31,Qwen2.5-Coder-7B-Instruct,humaneval,0.8775510204081632
31,Qwen2.5-Coder-7B-Instruct,korbench,0.3373333333333333
31,Qwen2.5-Coder-7B-Instruct,math500,0.67
31,Qwen2.5-Coder-7B-Instruct,mbpp,0.7585616438356164
31,Qwen2.5-Coder-7B-Instruct,medqa,0.47774869109947643
31,Qwen2.5-Coder-7B-Instruct,meld,0.5345060893098782
31,Qwen3-8B,emorynlp,0.34688995215311
31,Qwen3-8B,finqa,0.7223837209302325
31,Qwen3-8B,humaneval,0.6632653061224489
31,Qwen3-8B,korbench,0.5506666666666666
31,Qwen3-8B,math500,0.9333333333333333
31,Qwen3-8B,mbpp,0.5616438356164384
31,Qwen3-8B,medqa,0.7787958115183246
31,Qwen3-8B,meld,0.5385656292286874
31,gemma-2-9b-it,emorynlp,0.3660287081339713
31,gemma-2-9b-it,finqa,0.6119186046511628
31,gemma-2-9b-it,humaneval,0.6632653061224489
31,gemma-2-9b-it,korbench,0.3466666666666667
31,gemma-2-9b-it,math500,0.52
31,gemma-2-9b-it,mbpp,0.583904109589041
31,gemma-2-9b-it,medqa,0.6361256544502618
31,gemma-2-9b-it,meld,0.5223274695534507
31,glm-4-9b-chat,emorynlp,0.35645933014354064
31,glm-4-9b-chat,finqa,0.5755813953488372
31,glm-4-9b-chat,humaneval,0.8469387755102041
31,glm-4-9b-chat,korbench,0.37333333333333335
31,glm-4-9b-chat,math500,0.5733333333333334
31,glm-4-9b-chat,mbpp,0.6095890410958904
31,glm-4-9b-chat,medqa,0.6178010471204188
31,glm-4-9b-chat,meld,0.5548037889039242
32,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.3492822966507177
32,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7325581395348837
32,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.23469387755102042
32,DeepSeek-R1-0528-Qwen3-8B,korbench,0.5573333333333333
32,DeepSeek-R1-0528-Qwen3-8B,math500,0.9433333333333334
32,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3476027397260274
32,DeepSeek-R1-0528-Qwen3-8B,medqa,0.8232984293193717
32,DeepSeek-R1-0528-Qwen3-8B,meld,0.5372124492557511
32,Fin-R1,emorynlp,0.3349282296650718
32,Fin-R1,finqa,0.7194767441860465
32,Fin-R1,humaneval,0.7959183673469388
32,Fin-R1,korbench,0.33466666666666667
32,Fin-R1,math500,0.7433333333333333
32,Fin-R1,mbpp,0.6763698630136986
32,Fin-R1,medqa,0.6282722513089005
32,Fin-R1,meld,0.5142083897158322
32,GLM-Z1-9B-0414,emorynlp,0.3229665071770335
32,GLM-Z1-9B-0414,finqa,0.7165697674418605
32,GLM-Z1-9B-0414,humaneval,0.6530612244897959
32,GLM-Z1-9B-0414,korbench,0.5373333333333333
32,GLM-Z1-9B-0414,math500,0.95
32,GLM-Z1-9B-0414,mbpp,0.6164383561643836
32,GLM-Z1-9B-0414,medqa,0.7041884816753927
32,GLM-Z1-9B-0414,meld,0.496617050067659
32,Intern-S1-mini,emorynlp,0.3349282296650718
32,Intern-S1-mini,finqa,0.7369186046511628
32,Intern-S1-mini,humaneval,0.4897959183673469
32,Intern-S1-mini,korbench,0.5786666666666667
32,Intern-S1-mini,math500,0.9133333333333333
32,Intern-S1-mini,mbpp,0.4383561643835616
32,Intern-S1-mini,medqa,0.6950261780104712
32,Intern-S1-mini,meld,0.5115020297699594
32,Qwen2.5-Coder-7B-Instruct,emorynlp,0.3397129186602871
32,Qwen2.5-Coder-7B-Instruct,finqa,0.6642441860465116
32,Qwen2.5-Coder-7B-Instruct,humaneval,0.8469387755102041
32,Qwen2.5-Coder-7B-Instruct,korbench,0.3413333333333333
32,Qwen2.5-Coder-7B-Instruct,math500,0.6466666666666666
32,Qwen2.5-Coder-7B-Instruct,mbpp,0.7636986301369864
32,Qwen2.5-Coder-7B-Instruct,medqa,0.47513089005235604
32,Qwen2.5-Coder-7B-Instruct,meld,0.5372124492557511
32,Qwen3-8B,emorynlp,0.38995215311004783
32,Qwen3-8B,finqa,0.7441860465116279
32,Qwen3-8B,humaneval,0.6938775510204082
32,Qwen3-8B,korbench,0.544
32,Qwen3-8B,math500,0.9166666666666666
32,Qwen3-8B,mbpp,0.559931506849315
32,Qwen3-8B,medqa,0.7774869109947644
32,Qwen3-8B,meld,0.5345060893098782
32,gemma-2-9b-it,emorynlp,0.35645933014354064
32,gemma-2-9b-it,finqa,0.6497093023255814
32,gemma-2-9b-it,humaneval,0.6326530612244898
32,gemma-2-9b-it,korbench,0.3
32,gemma-2-9b-it,math500,0.47333333333333333
32,gemma-2-9b-it,mbpp,0.6147260273972602
32,gemma-2-9b-it,medqa,0.6492146596858639
32,gemma-2-9b-it,meld,0.550744248985115
32,glm-4-9b-chat,emorynlp,0.37559808612440193
32,glm-4-9b-chat,finqa,0.5799418604651163
32,glm-4-9b-chat,humaneval,0.7755102040816326
32,glm-4-9b-chat,korbench,0.34933333333333333
32,glm-4-9b-chat,math500,0.5066666666666667
32,glm-4-9b-chat,mbpp,0.6301369863013698
32,glm-4-9b-chat,medqa,0.6282722513089005
32,glm-4-9b-chat,meld,0.5696887686062246
33,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.39712918660287083
33,DeepSeek-R1-0528-Qwen3-8B,finqa,0.7049418604651163
33,DeepSeek-R1-0528-Qwen3-8B,humaneval,0.1836734693877551
33,DeepSeek-R1-0528-Qwen3-8B,korbench,0.528
33,DeepSeek-R1-0528-Qwen3-8B,math500,0.9533333333333334
33,DeepSeek-R1-0528-Qwen3-8B,mbpp,0.3373287671232877
33,DeepSeek-R1-0528-Qwen3-8B,medqa,0.7997382198952879
33,DeepSeek-R1-0528-Qwen3-8B,meld,0.5006765899864682
33,Fin-R1,emorynlp,0.38995215311004783
33,Fin-R1,finqa,0.6787790697674418
33,Fin-R1,humaneval,0.7244897959183674
