metric,mean,std,median,q25,q75
T_stop,1200.0,0.0,1200.0,1200.0,1200.0
exact_oracle_match,0.2,0.4103913408340617,0.0,0.0,0.0
stable_train,0.2,0.4103913408340617,0.0,0.0,0.0
blocking_pairs_train,1.9,1.5183093090324966,1.0,1.0,3.0
resolved_fraction_at_stop,0.21875,0.05594254832817586,0.22916666666666666,0.18229166666666666,0.25
test_mean_score,0.6217045654039793,0.04589797028876144,0.6380573182267321,0.5711270486151111,0.6548227210703339
test_welfare,2.4868182616159173,0.18359188115504577,2.5522292729069282,2.2845081944604444,2.6192908842813356
normalized_test_welfare,0.5601948483018988,0.3342037803445605,0.6792666019768608,0.1919171836266231,0.801343046187361
