metric,mean,std,median,q25,q75
T_stop,200000.0,0.0,200000.0,200000.0,200000.0
exact_oracle_match,0.2,0.44721359549995804,0.0,0.0,0.0
stable_train,0.2,0.44721359549995804,0.0,0.0,0.0
blocking_pairs_train,1.4,0.8944271909999159,2.0,1.0,2.0
resolved_fraction_at_stop,0.8464285714285715,0.004293612513765924,0.8459821428571429,0.84375,0.8482142857142857
test_mean_score,0.5805585890809308,0.004015439776255362,0.5798927396282392,0.5798927396282392,0.5798927396282392
test_welfare,4.644468712647447,0.032123518210042896,4.639141917025913,4.639141917025913,4.639141917025913
normalized_test_welfare,0.24286840619530312,0.04058110888190502,0.23613915344983394,0.23613915344983394,0.23613915344983394
