seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching
0,p2etg,bt,False,200256,False,False,2,0.8526785714285714,0.6232007683393027,4.985606146714422,0.6738216805236924,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it
