metric,mean,std,median,q25,q75
T_stop,200000.0,0.0,200000.0,200000.0,200000.0
exact_oracle_match,0.55,0.5104177855340405,1.0,0.0,1.0
stable_train,0.55,0.5104177855340405,1.0,0.0,1.0
blocking_pairs_train,1.1,1.4832396974191326,0.0,0.0,2.0
resolved_fraction_at_stop,0.3732142857142857,0.009945600895626195,0.37276785714285715,0.3677455357142857,0.3800223214285714
test_mean_score,0.6673063486200881,0.009657142841365549,0.6728291234177692,0.6599906479225173,0.6728291234177692
test_welfare,5.338450788960705,0.07725714273092439,5.382632987342154,5.279925183380138,5.382632987342154
normalized_test_welfare,0.9444269007267903,0.09717531086802804,1.0,0.8708124268413261,1.0
