metric,mean,std,median,q25,q75
T_stop,100000.0,0.0,100000.0,100000.0,100000.0
exact_oracle_match,0.85,0.36634754853252327,1.0,1.0,1.0
stable_train,0.85,0.36634754853252327,1.0,1.0,1.0
blocking_pairs_train,0.15,0.36634754853252327,0.0,0.0,0.0
resolved_fraction_at_stop,0.8916666666666666,0.01863389981249824,0.8958333333333334,0.875,0.9010416666666667
test_mean_score,0.6780129384616385,0.009994916813224302,0.6821053297659861,0.6821053297659861,0.6821053297659861
test_welfare,2.712051753846554,0.03997966725289721,2.7284213190639446,2.7284213190639446,2.7284213190639446
normalized_test_welfare,0.970201456928104,0.07277748802819901,1.0,1.0,1.0
